small_step_id,small_step_key,small_step_num_global,small_step_num_in_topic,year,age,term,difficulty,topic,small_step_name,baseline_ss_wr_desc,candidate_ss_wr_desc,scenario_label,result_set,recommendation_num,video_id,title,channel,duration_formatted,semantic_score,instruction_score,combined_score,instruction_justification
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4",find all the pairs of numbers that add together to make 10,operational specific,candidate,3,O0aNgUbct8k,Number Bonds to 10 - Rapid Automatic Naming of Basic Addition Facts to 10,OLW_Learning_Channel,00:06:01,0.7816,60.0,0.7089,"The transcript effectively introduces the concept of number bonds to 10, aligning with the curriculum objective. However, it lacks engaging pictorial examples and step-by-step reasoning, which are crucial for young learners. The repetitive nature of the language may aid memorization but does not sufficiently explain the concept or engage the students."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4",composing and decomposing numbers,appeal to scratch garden,baseline,1,bYRkptZ97c4,Parts and Whole - Learn To Break Numbers Into Parts,Miacademy_&_MiaPrep_Learning_Channel,00:08:26,0.8764,85.0,0.8658,"The transcript effectively introduces the concept of parts and wholes using relatable language and visual aids like snap cubes and number bonds, which align well with the target curriculum objective. It maintains focus on the single concept of number bonds within 10, uses simple language appropriate for young learners, and includes engaging prompts for student participation. However, it could benefit from slightly clearer definitions of terms like 'parts' and 'whole' to further enhance understanding."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4",composing and decomposing numbers,appeal to scratch garden,baseline,2,coq0PP9feec,Number bonds to 20 | Maths for kids | DoodleLearning,DoodleLearning,00:05:12,0.8547,50.0,0.7128,"The transcript introduces the concept of number bonds but focuses on bonds to 20 instead of the target objective of bonds within 10, which may confuse young learners. While it uses 10 frames and attempts to engage students with prompts, the language is somewhat complex for the age group, and the explanation lacks clarity and simplicity needed for effective understanding."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4",composing and decomposing numbers,appeal to scratch garden,baseline,3,zwN93FvS7Mk,Maths for kids- 2 Digit addition using number bonds,Mathsforkids,00:07:48,0.8505,45.0,0.6903,"The transcript attempts to explain number bonds but lacks clarity and focus, making it difficult for young learners to grasp the concept. The language is overly complex and introduces multiple examples without sufficient pictorial or diagrammatic support, which is crucial for this age group. Additionally, the explanations are not structured in a way that promotes engagement or understanding of the core concept."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4",composing and decomposing numbers,appeal to scratch garden,candidate,1,92CYyUwI7dA,Composing and Decomposing Numbers 1-5 - Kindergarten Math Skills,Miacademy_&_MiaPrep_Learning_Channel,00:06:52,0.79,85.0,0.814,"The transcript effectively introduces the concepts of composing and decomposing numbers using age-appropriate language and clear definitions. It maintains focus on a single concept throughout, employs pictorial examples with snap cubes, and includes engaging prompts for student interaction. However, it could benefit from slightly more visual aids or diagrams to enhance understanding for very young learners."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4",composing and decomposing numbers,appeal to scratch garden,candidate,2,FY83JJF2BeI,What numbers make 10 | Make 10 with Frame and Number Bond |kindergarten  | Fun Learn Explore #make10,Fun_Learn_Explore,00:09:25,0.7609,85.0,0.7965,"The transcript effectively introduces the concept of number bonds within 10 using a 10 frame, which aligns well with the target curriculum objective. It maintains focus on the single concept of making 10 and uses simple language appropriate for 5-6 year-olds. However, while it includes engagement prompts, the introduction of terms like 'number bond' could be clearer with more explicit definitions and examples to enhance understanding."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4",composing and decomposing numbers,appeal to scratch garden,candidate,3,MmLMU8BqyKw,Number Bonds 11-19 | Math Song for Kids | Jack Hartmann,Jack_Hartmann_Kids_Music_Channel,00:04:08,0.7881,30.0,0.5929,"The transcript focuses on number bonds from 11 to 19 rather than the target objective of number bonds within 10, which may confuse learners. While it includes some movement prompts to engage children, it lacks pictographic examples, step-by-step reasoning, and clear definitions of terms, making it less effective for young learners new to the topic."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4",find all the combinations of single digit numbers that add together to equal 10,longer functional,baseline,1,bYRkptZ97c4,Parts and Whole - Learn To Break Numbers Into Parts,Miacademy_&_MiaPrep_Learning_Channel,00:08:26,0.8764,85.0,0.8658,"The transcript effectively introduces the concept of parts and wholes using relatable language and visual aids like snap cubes and number bonds, which align well with the target curriculum objective. It maintains focus on the single concept of number bonds within 10, uses simple language appropriate for young learners, and includes engaging prompts for student participation. However, it could benefit from slightly clearer definitions of terms like 'parts' and 'whole' to further enhance understanding."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4",find all the combinations of single digit numbers that add together to equal 10,longer functional,baseline,2,coq0PP9feec,Number bonds to 20 | Maths for kids | DoodleLearning,DoodleLearning,00:05:12,0.8547,50.0,0.7128,"The transcript introduces the concept of number bonds but focuses on bonds to 20 instead of the target objective of bonds within 10, which may confuse young learners. While it uses 10 frames and attempts to engage students with prompts, the language is somewhat complex for the age group, and the explanation lacks clarity and simplicity needed for effective understanding."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4",find all the combinations of single digit numbers that add together to equal 10,longer functional,baseline,3,zwN93FvS7Mk,Maths for kids- 2 Digit addition using number bonds,Mathsforkids,00:07:48,0.8505,45.0,0.6903,"The transcript attempts to explain number bonds but lacks clarity and focus, making it difficult for young learners to grasp the concept. The language is overly complex and introduces multiple examples without sufficient pictorial or diagrammatic support, which is crucial for this age group. Additionally, the explanations are not structured in a way that promotes engagement or understanding of the core concept."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4",find all the combinations of single digit numbers that add together to equal 10,longer functional,candidate,1,FY83JJF2BeI,What numbers make 10 | Make 10 with Frame and Number Bond |kindergarten  | Fun Learn Explore #make10,Fun_Learn_Explore,00:09:25,0.7763,85.0,0.8058,"The transcript effectively introduces the concept of number bonds within 10 using a 10 frame, which aligns well with the target curriculum objective. It maintains focus on the single concept of making 10 and uses simple language appropriate for 5-6 year-olds. However, while it includes engagement prompts, the introduction of terms like 'number bond' could be clearer with more explicit definitions and examples to enhance understanding."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4",find all the combinations of single digit numbers that add together to equal 10,longer functional,candidate,2,H06dZfG3bOA,Number bonds to 10,Miss_Martin,00:05:34,0.7775,70.0,0.7465,"The transcript effectively introduces the concept of number bonds to 10 using relatable objects, which is appropriate for young learners. However, while it provides several examples, the language could be simplified further, and the explanations could benefit from clearer definitions of terms like 'number bonds' to enhance understanding. Additionally, more engagement prompts could be included to encourage active participation."
Year 1_5-6_Autumn__Addition and subtraction within 10_5_Number bonds within 10,year-1__5-6__autumn__blank__addition-and-subtraction-within-10__5__number-bonds-within-10,20,5,Year 1,5-6,Autumn,,Addition and subtraction within 10,Number bonds within 10,"combine their knowledge of the part-whole model and addition facts to explore number bonds within 10 Starting with the whole, children break numbers into parts and explore how many different ways a number can be partitioned. Double-sided counters and ten frames are useful concrete resources, together with dot patterns. Children will see numbers made from dot patterns differently, for example some may see 6 as being made up of 5 and 1, while others may see it as being made up of two 3s. Exploring patterns is a good way to encourage discussion and expose children to different ways of thinking. Throughout this step, continue to look at number sentences written with the symbols in different places and talk about the commutative nature of the calculations, for example 3 + 1 = 4 is the same as 1 + 3 = 4",find all the combinations of single digit numbers that add together to equal 10,longer functional,candidate,3,O0aNgUbct8k,Number Bonds to 10 - Rapid Automatic Naming of Basic Addition Facts to 10,OLW_Learning_Channel,00:06:01,0.7805,60.0,0.7083,"The transcript effectively introduces the concept of number bonds to 10, aligning with the curriculum objective. However, it lacks engaging pictorial examples and step-by-step reasoning, which are crucial for young learners. The repetitive nature of the language may aid memorization but does not sufficiently explain the concept or engage the students."
