small_step_id,small_step_key,small_step_num_global,small_step_num_in_topic,year,age,term,difficulty,topic,small_step_name,baseline_ss_wr_desc,candidate_ss_wr_desc,scenario_label,result_set,recommendation_num,video_id,title,channel,duration_formatted,semantic_score,instruction_score,combined_score,instruction_justification
Year 1_5-6_Autumn__Place value within 10_6_Count on from any number,year-1__5-6__autumn__blank__place-value-within-10__6__count-on-from-any-number,6,6,Year 1,5-6,Autumn,,Place value within 10,Count on from any number,"count on from any number while staying within 10. For example, they may be given a starting number of 4 and asked to continue “5, 6, 7, 8, 9, 10”. Ten frames and number tracks are useful tools to support children with this concept. When used side by side, they help children to continue to link a representation to the numeral and/or the word. Note that children have not yet been formally introduced to the number line, so using this representation at this stage could be confusing. Being able to count on is an important skill to develop in preparation for addition, where children can start with an amount and count on to get the total.",a demonstration of counting from numbers less than 10 up to 10 for example from 4 to 10 and 8 to 10,critical_foci,baseline,1,XZxMObx6A84,Identifying Teen Numbers - Kindergarten Math With Ten Frames,Miacademy_&_MiaPrep_Learning_Channel,00:07:06,0.8147,85.0,0.8288,"The transcript effectively introduces the concept of counting on from 10 using ten frames, aligning well with the target curriculum objective. It maintains a focus on a single concept, uses simple language appropriate for 5-6-year-olds, and includes engaging prompts for student participation. However, the introduction of 'teen numbers' could be confusing without clear definitions or visual aids specifically for that range."
Year 1_5-6_Autumn__Place value within 10_6_Count on from any number,year-1__5-6__autumn__blank__place-value-within-10__6__count-on-from-any-number,6,6,Year 1,5-6,Autumn,,Place value within 10,Count on from any number,"count on from any number while staying within 10. For example, they may be given a starting number of 4 and asked to continue “5, 6, 7, 8, 9, 10”. Ten frames and number tracks are useful tools to support children with this concept. When used side by side, they help children to continue to link a representation to the numeral and/or the word. Note that children have not yet been formally introduced to the number line, so using this representation at this stage could be confusing. Being able to count on is an important skill to develop in preparation for addition, where children can start with an amount and count on to get the total.",a demonstration of counting from numbers less than 10 up to 10 for example from 4 to 10 and 8 to 10,critical_foci,baseline,2,Bj0aVqYBgXg,Math |  Forward Counting 1 to 100 | Forward Counting for Kids | The Learning Horizon,The_Learning_Horizon,00:09:31,0.8201,45.0,0.6721,"The transcript attempts to explain forward counting but lacks focus on the single concept of counting on from any number, which may confuse young learners. The language is complex and introduces too many new terms without clear definitions, making it difficult for 5-6 year-olds to grasp the core idea. Additionally, there are few pictographic examples or student engagement prompts to support understanding."
Year 1_5-6_Autumn__Place value within 10_6_Count on from any number,year-1__5-6__autumn__blank__place-value-within-10__6__count-on-from-any-number,6,6,Year 1,5-6,Autumn,,Place value within 10,Count on from any number,"count on from any number while staying within 10. For example, they may be given a starting number of 4 and asked to continue “5, 6, 7, 8, 9, 10”. Ten frames and number tracks are useful tools to support children with this concept. When used side by side, they help children to continue to link a representation to the numeral and/or the word. Note that children have not yet been formally introduced to the number line, so using this representation at this stage could be confusing. Being able to count on is an important skill to develop in preparation for addition, where children can start with an amount and count on to get the total.",a demonstration of counting from numbers less than 10 up to 10 for example from 4 to 10 and 8 to 10,critical_foci,baseline,3,vkyUCC4s0vY,Easy Addition for Kids: Adding Below 20 | AdaptedMind Math,AdaptedMind,00:05:28,0.7801,45.0,0.6481,"The transcript primarily focuses on addition rather than the specific target objective of counting on from any number within 10. While it introduces counting on as a strategy, it does so in a complex context that may confuse young learners. The language used is too advanced for the age group, and there are insufficient pictorial aids or clear definitions of new terms to support understanding."
Year 1_5-6_Autumn__Place value within 10_6_Count on from any number,year-1__5-6__autumn__blank__place-value-within-10__6__count-on-from-any-number,6,6,Year 1,5-6,Autumn,,Place value within 10,Count on from any number,"count on from any number while staying within 10. For example, they may be given a starting number of 4 and asked to continue “5, 6, 7, 8, 9, 10”. Ten frames and number tracks are useful tools to support children with this concept. When used side by side, they help children to continue to link a representation to the numeral and/or the word. Note that children have not yet been formally introduced to the number line, so using this representation at this stage could be confusing. Being able to count on is an important skill to develop in preparation for addition, where children can start with an amount and count on to get the total.",a demonstration of counting from numbers less than 10 up to 10 for example from 4 to 10 and 8 to 10,critical_foci,candidate,1,btB-Y4OODSM,Place Value: Ones and Tens,Learn_Bright,00:04:51,0.7169,65.0,0.6901,"The transcript introduces the concept of place value and counting effectively, but it includes terms like 'Arabic numerals' and 'digits' that may confuse young learners. The use of cubes and engaging examples with dinosaurs and flowers helps illustrate the concept, but the explanation could be simplified further to focus on counting from numbers less than 10 to 10, which is the target objective."
Year 1_5-6_Autumn__Place value within 10_6_Count on from any number,year-1__5-6__autumn__blank__place-value-within-10__6__count-on-from-any-number,6,6,Year 1,5-6,Autumn,,Place value within 10,Count on from any number,"count on from any number while staying within 10. For example, they may be given a starting number of 4 and asked to continue “5, 6, 7, 8, 9, 10”. Ten frames and number tracks are useful tools to support children with this concept. When used side by side, they help children to continue to link a representation to the numeral and/or the word. Note that children have not yet been formally introduced to the number line, so using this representation at this stage could be confusing. Being able to count on is an important skill to develop in preparation for addition, where children can start with an amount and count on to get the total.",a demonstration of counting from numbers less than 10 up to 10 for example from 4 to 10 and 8 to 10,critical_foci,candidate,2,Bj0aVqYBgXg,Math |  Forward Counting 1 to 100 | Forward Counting for Kids | The Learning Horizon,The_Learning_Horizon,00:09:31,0.7198,45.0,0.6119,"The transcript attempts to explain forward counting but lacks focus on the single concept of counting on from any number, which may confuse young learners. The language is complex and introduces too many new terms without clear definitions, making it difficult for 5-6 year-olds to grasp the core idea. Additionally, there are few pictographic examples or student engagement prompts to support understanding."
Year 1_5-6_Autumn__Place value within 10_6_Count on from any number,year-1__5-6__autumn__blank__place-value-within-10__6__count-on-from-any-number,6,6,Year 1,5-6,Autumn,,Place value within 10,Count on from any number,"count on from any number while staying within 10. For example, they may be given a starting number of 4 and asked to continue “5, 6, 7, 8, 9, 10”. Ten frames and number tracks are useful tools to support children with this concept. When used side by side, they help children to continue to link a representation to the numeral and/or the word. Note that children have not yet been formally introduced to the number line, so using this representation at this stage could be confusing. Being able to count on is an important skill to develop in preparation for addition, where children can start with an amount and count on to get the total.",a demonstration of counting from numbers less than 10 up to 10 for example from 4 to 10 and 8 to 10,critical_foci,candidate,3,63feR9UeDcE,Bundling Units and Counting to 100,Math_Grizz,00:02:14,0.7077,15.0,0.4846,"The transcript does not align with the target curriculum objective of counting from numbers less than 10 up to 10, as it jumps to counting beyond 10 and introduces concepts like hundreds and thousands which are inappropriate for the age group. The language is overly complex and lacks clear definitions or engaging prompts for young learners, making it difficult for them to grasp the core concept of counting within 10."
Year 1_5-6_Autumn__Place value within 10_7_1 more,year-1__5-6__autumn__blank__place-value-within-10__7__1-more,7,7,Year 1,5-6,Autumn,,Place value within 10,1 more,"Once children are confident placing numbers on a track, the language of “1 more” can be introduced. Children need to know that 1 more is the number after, and they should use their counting skills or a number track to help them. Cubes are a useful manipulative to show the concept of “1 more”, as children can link this to the everyday activity of climbing the stairs.","a demonstration of counting on 1 more from a number, for example starting with the number 5 then counting on 1 more to the following number",critical_foci,baseline,1,NZVtJIdLFuU,One More and One Less - Beginning Math for Kids!,Miacademy_&_MiaPrep_Learning_Channel,00:08:25,0.7763,85.0,0.8058,"The transcript effectively introduces the concept of 'one more' and 'one less' using relatable examples and a number line, which is appropriate for young learners. The language is mostly age-appropriate, and the use of interactive prompts encourages engagement, although some sections could be simplified further to enhance clarity."
Year 1_5-6_Autumn__Place value within 10_7_1 more,year-1__5-6__autumn__blank__place-value-within-10__7__1-more,7,7,Year 1,5-6,Autumn,,Place value within 10,1 more,"Once children are confident placing numbers on a track, the language of “1 more” can be introduced. Children need to know that 1 more is the number after, and they should use their counting skills or a number track to help them. Cubes are a useful manipulative to show the concept of “1 more”, as children can link this to the everyday activity of climbing the stairs.","a demonstration of counting on 1 more from a number, for example starting with the number 5 then counting on 1 more to the following number",critical_foci,baseline,2,AvK5J5M5ock,"MATH01L02: One more, one less",Academ-e,00:04:53,0.7283,55.0,0.657,"The transcript introduces the concept of '1 more' and '1 less' with some examples, but it lacks engaging and age-appropriate language for 5-6-year-olds. The explanations are somewhat complex and could benefit from more pictorial or diagrammatic examples, as well as clearer definitions of terms. Additionally, the use of everyday analogies, like climbing stairs, is missing, which could help in making the concept relatable and engaging for young learners."
Year 1_5-6_Autumn__Place value within 10_7_1 more,year-1__5-6__autumn__blank__place-value-within-10__7__1-more,7,7,Year 1,5-6,Autumn,,Place value within 10,1 more,"Once children are confident placing numbers on a track, the language of “1 more” can be introduced. Children need to know that 1 more is the number after, and they should use their counting skills or a number track to help them. Cubes are a useful manipulative to show the concept of “1 more”, as children can link this to the everyday activity of climbing the stairs.","a demonstration of counting on 1 more from a number, for example starting with the number 5 then counting on 1 more to the following number",critical_foci,baseline,3,KS0LpIPj1Vg,"Counting Within 1,000 - Finding 10 and 100 More and Less Using Place Value and Skip Counting",Miacademy_&_MiaPrep_Learning_Channel,00:09:43,0.7127,40.0,0.5876,"The transcript primarily focuses on concepts that are too advanced for the target age group of 5-6 years, such as place value beyond 10 and the concept of hundreds. The language used is complex and introduces multiple terms without clear definitions, which may confuse young learners. Additionally, the examples provided do not align with the specific curriculum objective of teaching '1 more' within 10, as they often involve larger numbers and skip counting, which could distract from the core concept."
Year 1_5-6_Autumn__Place value within 10_7_1 more,year-1__5-6__autumn__blank__place-value-within-10__7__1-more,7,7,Year 1,5-6,Autumn,,Place value within 10,1 more,"Once children are confident placing numbers on a track, the language of “1 more” can be introduced. Children need to know that 1 more is the number after, and they should use their counting skills or a number track to help them. Cubes are a useful manipulative to show the concept of “1 more”, as children can link this to the everyday activity of climbing the stairs.","a demonstration of counting on 1 more from a number, for example starting with the number 5 then counting on 1 more to the following number",critical_foci,candidate,1,J8PQNQ2rYFU,Learn Addition and Counting | Mental Math for 1st Grade | Kids Academy,Kids_Academy,00:06:54,0.7348,75.0,0.7409,"The transcript effectively introduces the concept of counting on 1 more and less than a number using a number line, which aligns with the curriculum objective. However, it occasionally introduces terms like 'subtract' and 'less than' without sufficient simplification or definition for young learners, which could lead to confusion. The use of engaging prompts and visual aids like number lines and counting objects helps maintain student engagement, but the complexity of language could be simplified further."
Year 1_5-6_Autumn__Place value within 10_7_1 more,year-1__5-6__autumn__blank__place-value-within-10__7__1-more,7,7,Year 1,5-6,Autumn,,Place value within 10,1 more,"Once children are confident placing numbers on a track, the language of “1 more” can be introduced. Children need to know that 1 more is the number after, and they should use their counting skills or a number track to help them. Cubes are a useful manipulative to show the concept of “1 more”, as children can link this to the everyday activity of climbing the stairs.","a demonstration of counting on 1 more from a number, for example starting with the number 5 then counting on 1 more to the following number",critical_foci,candidate,2,Bj0aVqYBgXg,Math |  Forward Counting 1 to 100 | Forward Counting for Kids | The Learning Horizon,The_Learning_Horizon,00:09:31,0.7365,45.0,0.6219,"The transcript attempts to explain counting on and place value, but it introduces unnecessary complexity by discussing numbers beyond 10, which is not aligned with the target curriculum objective. The language used is too complex for 5-6 year olds, and there are no engaging prompts or pictorial examples to help visualize the concept, making it less effective for young learners."
Year 1_5-6_Autumn__Place value within 10_7_1 more,year-1__5-6__autumn__blank__place-value-within-10__7__1-more,7,7,Year 1,5-6,Autumn,,Place value within 10,1 more,"Once children are confident placing numbers on a track, the language of “1 more” can be introduced. Children need to know that 1 more is the number after, and they should use their counting skills or a number track to help them. Cubes are a useful manipulative to show the concept of “1 more”, as children can link this to the everyday activity of climbing the stairs.","a demonstration of counting on 1 more from a number, for example starting with the number 5 then counting on 1 more to the following number",critical_foci,candidate,3,b4qVmYYCTE8,HOW TO READ & WRITE NUMBERS UP TO 1 MILLION | GRADE 4,Sheena_Doria,00:06:52,0.7127,25.0,0.5276,"The transcript is not aligned with the target curriculum objective of teaching place value within 10 and adding one more. It introduces complex concepts related to larger numbers and place values up to a million, which is far beyond the comprehension level of 5-6 year olds. The language is also too complex, and there are no engaging prompts or pictographic examples suitable for this age group."
Year 1_5-6_Autumn__Place value within 10_8_Count backwards within 10,year-1__5-6__autumn__blank__place-value-within-10__8__count-backwards-within-10,8,8,Year 1,5-6,Autumn,,Place value within 10,Count backwards within 10,"learn to count backwards within 10 Children can find counting backwards tricky. The use of songs and rhymes can be particularly useful to help develop this skill. As in the previous steps, it is also useful to use cubes and number tracks to support children. Countdowns are a fun way to reinforce counting backwards, such as a countdown to a rocket launch or a countdown to the start of a race. Being able to count backwards will help children when they begin to learn about subtraction, where one method that they may use is counting back.",the video must include a demonstration of counting backwards or down from 10,critical_foci,baseline,1,UynJ1NE-PS0,Counting Forward and Back - Number Line Practice for Kindergarten,Miacademy_&_MiaPrep_Learning_Channel,00:05:47,0.804,85.0,0.8224,"The transcript effectively engages young learners through a fun narrative involving characters and a space adventure, aligning well with the target curriculum objective of counting backwards within 10. It introduces the concept clearly and uses a countdown activity that is interactive, although it primarily counts down from 15 instead of focusing solely on 10. The language is age-appropriate and encourages participation, but it could benefit from more explicit visual aids or examples specifically related to counting backward within 10."
Year 1_5-6_Autumn__Place value within 10_8_Count backwards within 10,year-1__5-6__autumn__blank__place-value-within-10__8__count-backwards-within-10,8,8,Year 1,5-6,Autumn,,Place value within 10,Count backwards within 10,"learn to count backwards within 10 Children can find counting backwards tricky. The use of songs and rhymes can be particularly useful to help develop this skill. As in the previous steps, it is also useful to use cubes and number tracks to support children. Countdowns are a fun way to reinforce counting backwards, such as a countdown to a rocket launch or a countdown to the start of a race. Being able to count backwards will help children when they begin to learn about subtraction, where one method that they may use is counting back.",the video must include a demonstration of counting backwards or down from 10,critical_foci,baseline,2,NZVtJIdLFuU,One More and One Less - Beginning Math for Kids!,Miacademy_&_MiaPrep_Learning_Channel,00:08:25,0.7937,85.0,0.8162,"The transcript effectively introduces the concept of counting backwards and forwards using a number line, which is appropriate for young learners. It maintains focus on the single concept of finding one more or one less, uses simple language, and includes engaging prompts for student participation. However, while it provides some examples, additional pictographic or diagrammatic representations could further enhance understanding for this age group."
Year 1_5-6_Autumn__Place value within 10_8_Count backwards within 10,year-1__5-6__autumn__blank__place-value-within-10__8__count-backwards-within-10,8,8,Year 1,5-6,Autumn,,Place value within 10,Count backwards within 10,"learn to count backwards within 10 Children can find counting backwards tricky. The use of songs and rhymes can be particularly useful to help develop this skill. As in the previous steps, it is also useful to use cubes and number tracks to support children. Countdowns are a fun way to reinforce counting backwards, such as a countdown to a rocket launch or a countdown to the start of a race. Being able to count backwards will help children when they begin to learn about subtraction, where one method that they may use is counting back.",the video must include a demonstration of counting backwards or down from 10,critical_foci,baseline,3,KIvWfLf3S74,Count by 10's Forward and Backward | Primary Extended | Jack Hartmann Skip Counting,Jack_Hartmann_Kids_Music_Channel,00:04:52,0.7545,20.0,0.5327,"The transcript focuses on counting by 10s rather than the target objective of counting backwards within 10, which is inappropriate for the age group. The language and activities are overly complex for 5-6 year olds, and there are no pictographic examples or clear definitions provided to aid understanding of the core concept. Additionally, the lack of engagement prompts specifically related to counting backwards detracts from effective learning."
Year 1_5-6_Autumn__Place value within 10_8_Count backwards within 10,year-1__5-6__autumn__blank__place-value-within-10__8__count-backwards-within-10,8,8,Year 1,5-6,Autumn,,Place value within 10,Count backwards within 10,"learn to count backwards within 10 Children can find counting backwards tricky. The use of songs and rhymes can be particularly useful to help develop this skill. As in the previous steps, it is also useful to use cubes and number tracks to support children. Countdowns are a fun way to reinforce counting backwards, such as a countdown to a rocket launch or a countdown to the start of a race. Being able to count backwards will help children when they begin to learn about subtraction, where one method that they may use is counting back.",the video must include a demonstration of counting backwards or down from 10,critical_foci,candidate,1,NZVtJIdLFuU,One More and One Less - Beginning Math for Kids!,Miacademy_&_MiaPrep_Learning_Channel,00:08:25,0.7273,85.0,0.7764,"The transcript effectively introduces the concept of counting backwards and forwards using a number line, which is appropriate for young learners. It maintains focus on the single concept of finding one more or one less, uses simple language, and includes engaging prompts for student participation. However, while it provides some examples, additional pictographic or diagrammatic representations could further enhance understanding for this age group."
Year 1_5-6_Autumn__Place value within 10_8_Count backwards within 10,year-1__5-6__autumn__blank__place-value-within-10__8__count-backwards-within-10,8,8,Year 1,5-6,Autumn,,Place value within 10,Count backwards within 10,"learn to count backwards within 10 Children can find counting backwards tricky. The use of songs and rhymes can be particularly useful to help develop this skill. As in the previous steps, it is also useful to use cubes and number tracks to support children. Countdowns are a fun way to reinforce counting backwards, such as a countdown to a rocket launch or a countdown to the start of a race. Being able to count backwards will help children when they begin to learn about subtraction, where one method that they may use is counting back.",the video must include a demonstration of counting backwards or down from 10,critical_foci,candidate,2,UJ3e4SMFlRg,10 More and 10 Less | Maths with Mrs B.,Maths_with_Mrs_B,00:03:43,0.7155,30.0,0.5493,"The transcript focuses on adding and subtracting tens rather than counting backwards within 10, which is the target objective. The language used is too complex for 5-6 year olds, and there are no engaging prompts or visual aids to support understanding. Additionally, the introduction of new terms lacks clear definitions and examples suitable for young learners."
Year 1_5-6_Autumn__Place value within 10_8_Count backwards within 10,year-1__5-6__autumn__blank__place-value-within-10__8__count-backwards-within-10,8,8,Year 1,5-6,Autumn,,Place value within 10,Count backwards within 10,"learn to count backwards within 10 Children can find counting backwards tricky. The use of songs and rhymes can be particularly useful to help develop this skill. As in the previous steps, it is also useful to use cubes and number tracks to support children. Countdowns are a fun way to reinforce counting backwards, such as a countdown to a rocket launch or a countdown to the start of a race. Being able to count backwards will help children when they begin to learn about subtraction, where one method that they may use is counting back.",the video must include a demonstration of counting backwards or down from 10,critical_foci,candidate,3,KIvWfLf3S74,Count by 10's Forward and Backward | Primary Extended | Jack Hartmann Skip Counting,Jack_Hartmann_Kids_Music_Channel,00:04:52,0.752,20.0,0.5312,"The transcript focuses on counting by 10s rather than the target objective of counting backwards within 10, which is inappropriate for the age group. The language and activities are overly complex for 5-6 year olds, and there are no pictographic examples or clear definitions provided to aid understanding of the core concept. Additionally, the lack of engagement prompts specifically related to counting backwards detracts from effective learning."
Year 1_5-6_Autumn__Place value within 10_9_1 less,year-1__5-6__autumn__blank__place-value-within-10__9__1-less,9,9,Year 1,5-6,Autumn,,Place value within 10,1 less,"Once children are confident counting backwards and placing numbers on a track, the language of “1 less” can be introduced. need to know that 1 less is the number before and they should use their counting skills or a number track to help them. It is important to make references back to previous learning on finding 1 more, so that children understand that finding 1 less is the opposite of finding 1 more. Cubes are a useful manipulative to show the concept of “1 less”, as children can link this to the everyday activity of walking down the stairs.","a demonstration of counting one less than a number, for example starting with the number 5 then counting one less to the preceeding number",critical_foci,baseline,1,NZVtJIdLFuU,One More and One Less - Beginning Math for Kids!,Miacademy_&_MiaPrep_Learning_Channel,00:08:25,0.8583,85.0,0.855,"The transcript effectively introduces the concept of 'one more' and 'one less' using relatable examples and a number line, which is appropriate for young learners. The language is mostly age-appropriate, and the use of fingers as a manipulative helps to engage students. However, the initial cookie anecdote, while engaging, may distract from the core mathematical concepts being taught."
Year 1_5-6_Autumn__Place value within 10_9_1 less,year-1__5-6__autumn__blank__place-value-within-10__9__1-less,9,9,Year 1,5-6,Autumn,,Place value within 10,1 less,"Once children are confident counting backwards and placing numbers on a track, the language of “1 less” can be introduced. need to know that 1 less is the number before and they should use their counting skills or a number track to help them. It is important to make references back to previous learning on finding 1 more, so that children understand that finding 1 less is the opposite of finding 1 more. Cubes are a useful manipulative to show the concept of “1 less”, as children can link this to the everyday activity of walking down the stairs.","a demonstration of counting one less than a number, for example starting with the number 5 then counting one less to the preceeding number",critical_foci,baseline,2,CBn8gYPjyZ8,One More and One Less - Find Numbers Before and After,Miacademy_&_MiaPrep_Learning_Channel,00:05:32,0.8146,85.0,0.8288,"The transcript effectively introduces the concept of '1 less' through engaging characters and a clear narrative, aligning well with the curriculum objective. It maintains focus on the single concept of place value and uses simple language appropriate for 5-6 year olds, while also incorporating interactive prompts to engage learners. However, while the use of characters is imaginative, it could benefit from more visual aids or diagrams to enhance understanding further."
Year 1_5-6_Autumn__Place value within 10_9_1 less,year-1__5-6__autumn__blank__place-value-within-10__9__1-less,9,9,Year 1,5-6,Autumn,,Place value within 10,1 less,"Once children are confident counting backwards and placing numbers on a track, the language of “1 less” can be introduced. need to know that 1 less is the number before and they should use their counting skills or a number track to help them. It is important to make references back to previous learning on finding 1 more, so that children understand that finding 1 less is the opposite of finding 1 more. Cubes are a useful manipulative to show the concept of “1 less”, as children can link this to the everyday activity of walking down the stairs.","a demonstration of counting one less than a number, for example starting with the number 5 then counting one less to the preceeding number",critical_foci,baseline,3,AvK5J5M5ock,"MATH01L02: One more, one less",Academ-e,00:04:53,0.744,55.0,0.6664,"The transcript introduces the concepts of 'one more' and 'one less' but lacks focus on the single concept of 'one less' as required by the curriculum objective. The language is somewhat complex for 5-6 year-olds, and while there are examples, they do not effectively use pictographic or diagrammatic representations to engage young learners. Additionally, the introduction of terms like 'subtract' may confuse rather than clarify the core concept."
Year 1_5-6_Autumn__Place value within 10_9_1 less,year-1__5-6__autumn__blank__place-value-within-10__9__1-less,9,9,Year 1,5-6,Autumn,,Place value within 10,1 less,"Once children are confident counting backwards and placing numbers on a track, the language of “1 less” can be introduced. need to know that 1 less is the number before and they should use their counting skills or a number track to help them. It is important to make references back to previous learning on finding 1 more, so that children understand that finding 1 less is the opposite of finding 1 more. Cubes are a useful manipulative to show the concept of “1 less”, as children can link this to the everyday activity of walking down the stairs.","a demonstration of counting one less than a number, for example starting with the number 5 then counting one less to the preceeding number",critical_foci,candidate,1,NZVtJIdLFuU,One More and One Less - Beginning Math for Kids!,Miacademy_&_MiaPrep_Learning_Channel,00:08:25,0.7275,85.0,0.7765,"The transcript effectively introduces the concept of 'one more' and 'one less' using relatable examples and a number line, which is appropriate for young learners. The language is mostly age-appropriate, and the use of fingers as a manipulative helps to engage students. However, the initial cookie anecdote, while engaging, may distract from the core mathematical concepts being taught."
Year 1_5-6_Autumn__Place value within 10_9_1 less,year-1__5-6__autumn__blank__place-value-within-10__9__1-less,9,9,Year 1,5-6,Autumn,,Place value within 10,1 less,"Once children are confident counting backwards and placing numbers on a track, the language of “1 less” can be introduced. need to know that 1 less is the number before and they should use their counting skills or a number track to help them. It is important to make references back to previous learning on finding 1 more, so that children understand that finding 1 less is the opposite of finding 1 more. Cubes are a useful manipulative to show the concept of “1 less”, as children can link this to the everyday activity of walking down the stairs.","a demonstration of counting one less than a number, for example starting with the number 5 then counting one less to the preceeding number",critical_foci,candidate,2,0AlwV7KygHQ,More Than & Less Than - Tens (numbers 20 to 50),Quizmaster,00:05:05,0.7234,25.0,0.534,"The transcript does not align well with the target curriculum objective of teaching place value within 10 and counting one less, as it focuses on numbers 20 to 50 and the concept of tens rather than the specific task of counting one less. The language used is complex for 5-6 year olds, and there are no pictographic examples or student engagement prompts to aid understanding. Additionally, the introduction of terms like 'units' and 'tens' without clear definitions may confuse young learners."
Year 1_5-6_Autumn__Place value within 10_9_1 less,year-1__5-6__autumn__blank__place-value-within-10__9__1-less,9,9,Year 1,5-6,Autumn,,Place value within 10,1 less,"Once children are confident counting backwards and placing numbers on a track, the language of “1 less” can be introduced. need to know that 1 less is the number before and they should use their counting skills or a number track to help them. It is important to make references back to previous learning on finding 1 more, so that children understand that finding 1 less is the opposite of finding 1 more. Cubes are a useful manipulative to show the concept of “1 less”, as children can link this to the everyday activity of walking down the stairs.","a demonstration of counting one less than a number, for example starting with the number 5 then counting one less to the preceeding number",critical_foci,candidate,3,Pb7Ws695tnI,"Place Value to the Tenths - How To Read, Write, and Represent Decimals to the Tenths Place",Miacademy_&_MiaPrep_Learning_Channel,00:09:06,0.7221,20.0,0.5133,"The transcript primarily focuses on decimals and place values beyond the target objective of counting one less than a number within 10, which is not age-appropriate for 5-6 year olds. The language is complex and introduces multiple concepts at once, making it difficult for young learners to grasp the core idea of 'one less.' Additionally, there are no pictographic examples or student engagement prompts suitable for this age group, which further detracts from its effectiveness."
Year 1_5-6_Autumn__Place value within 10_10_Compare groups by matching,year-1__5-6__autumn__blank__place-value-within-10__10__compare-groups-by-matching,10,10,Year 1,5-6,Autumn,,Place value within 10,Compare groups by matching,"match one object with another to compare groups. This is sometimes referred to as one-to-one correspondence, where children check if, for example, there are enough presents for everyone to have one each. Children should be exposed to situations where there are too many, not enough or just the right amount. Children should be encouraged to move physical objects or draw lines between pictorial representations to support them in matching. At this stage, children do not need to know the exact difference between the groups if there is a difference.","a demonstration of comparing the number of items in two groups by pairing or matching each single item in one group with each single item in the other, one at a time, procedurally and exhaustively",critical_foci,baseline,1,8lJIhOXUoZk,Tens and Ones|Tens and Ones Concept For Kindergarden||Concept of Tens and Ones|Place Value in Maths,LoveToLearn_with_Subhashini_Balakrishnan,00:07:32,0.717,40.0,0.5902,"The transcript primarily focuses on the concept of tens and ones, which is beyond the target curriculum objective of matching groups for learners aged 5-6. The language used is too complex for this age group, and there is a lack of engaging prompts or physical interaction with objects. Additionally, the introduction of new terms like 'tens place' and 'ones place' is not accompanied by clear definitions suitable for young learners."
Year 1_5-6_Autumn__Place value within 10_10_Compare groups by matching,year-1__5-6__autumn__blank__place-value-within-10__10__compare-groups-by-matching,10,10,Year 1,5-6,Autumn,,Place value within 10,Compare groups by matching,"match one object with another to compare groups. This is sometimes referred to as one-to-one correspondence, where children check if, for example, there are enough presents for everyone to have one each. Children should be exposed to situations where there are too many, not enough or just the right amount. Children should be encouraged to move physical objects or draw lines between pictorial representations to support them in matching. At this stage, children do not need to know the exact difference between the groups if there is a difference.","a demonstration of comparing the number of items in two groups by pairing or matching each single item in one group with each single item in the other, one at a time, procedurally and exhaustively",critical_foci,baseline,2,bg3FTgTmfkE,Comparing & Ordering Three-Digit Numbers,Miacademy_&_MiaPrep_Learning_Channel,00:10:19,0.6755,45.0,0.5853,"The transcript primarily focuses on comparing numbers and ordering them, which is not aligned with the target curriculum objective of matching objects to compare groups. The language is complex for 5-6 year-olds, and the introduction of terms like 'place value' and 'greater than' without clear, age-appropriate definitions may confuse learners. Additionally, the examples provided are not suitable for the age group, as they involve larger numbers and concepts beyond simple one-to-one correspondence."
Year 1_5-6_Autumn__Place value within 10_10_Compare groups by matching,year-1__5-6__autumn__blank__place-value-within-10__10__compare-groups-by-matching,10,10,Year 1,5-6,Autumn,,Place value within 10,Compare groups by matching,"match one object with another to compare groups. This is sometimes referred to as one-to-one correspondence, where children check if, for example, there are enough presents for everyone to have one each. Children should be exposed to situations where there are too many, not enough or just the right amount. Children should be encouraged to move physical objects or draw lines between pictorial representations to support them in matching. At this stage, children do not need to know the exact difference between the groups if there is a difference.","a demonstration of comparing the number of items in two groups by pairing or matching each single item in one group with each single item in the other, one at a time, procedurally and exhaustively",critical_foci,baseline,3,T5Qf0qSSJFI,Math Antics - Place Value,mathantics,00:09:26,0.6736,25.0,0.5042,"The transcript is not effectively tailored for 5-6 year old learners as it introduces complex concepts like base 10 and expanded form without sufficient simplification. The language is too advanced, and the explanations are lengthy and abstract, lacking the necessary visual aids and hands-on activities that would engage young children in understanding one-to-one correspondence and matching groups."
